Primary Key,Year,Company Market Cap,ESG Controversies Score,ESG Score,Independent Board Members,Return on Assets - Actual,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name
1910.HK_2025,2025,3019644080,,,75.00%,0.06782,0.23613,1.5035599,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2024,2024,3759237236,100,50.27367583,75.00%,0.0848,0.3359,1.5128154,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2023,2023,4331819693,100,50.1287423,80.00%,0.06179,0.3439,2.2114672,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2022,2022,3536815259,100,50.27898873,75.00%,0.00347,0.02629,4.4361409,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2021,2021,2568250655,100,44.93418204,62.50%,-0.3035,-0.3142,5.5638266,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2020,2020,2082330755,100,50.712457,62.50%,0.0356,0.0975,1.2016987,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2019,2019,3067707850,100,37.74558249,0.00%,0.04636,0.1266,0.96404,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2018,2018,3544730662,,,0.00%,0.06878,0.20516,1.0352476,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2017,2017,5445978064,,,0.00%,0.07448,0.1809,1.2411543,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
1910.HK_2016,2016,3834335355,,,0.00%,,,,1910.HK,Samsonite Group SA,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
SASA.IS_2025,2025,2414690725,,,41.67%,,,0.7826986,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2024,2024,4874728080,100,72.98248555,36.36%,,,1.0031584,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2023,2023,5961260593,100,72.76833988,41.67%,,,1.063287,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2022,2022,12319802229,100,67.34881063,37.50%,,,2.8825239,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2021,2021,3910216559,100,50.9528552,42.86%,,,2.0461732,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2020,2020,1848976437,94.44444444,53.96887279,42.86%,,,1.6748448,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2019,2019,962250164.6,100,26.71325186,23.08%,,0.1662,1.1764602,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2018,2018,817050892.4,100,20.74315815,0.00%,,,0.8092666,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2017,2017,1042755027,,,0.00%,,,0.6489287,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SASA.IS_2016,2016,274653437.2,,,0.00%,-0.11719,-0.19324,,SASA.IS,SASA Polyester Sanayi AS,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
2313.HK_2025,2025,10065172458,,,45.45%,0.12269,0.1816,0.3607133,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2024,2024,11589231796,100,46.15697478,44.44%,0.099,0.1433,0.3730779,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2023,2023,14024798147,100,46.43538353,44.44%,0.1066,0.15589,0.3027484,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2022,2022,15791644341,100,48.55248398,54.55%,0.08539,0.1225,0.3858994,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2021,2021,25426057570,100,50.28009958,44.44%,0.1414,0.1902,0.2465503,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2020,2020,24133154263,100,55.51272559,44.44%,0.17149,0.21469,0.1634814,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2019,2019,19606657855,100,55.41034483,44.44%,0.17583,0.21663,0.1120833,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2018,2018,14853311425,100,47.12819347,45.45%,0.17773,0.21921,0.1074626,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2017,2017,11933380814,100,37.90037997,40.00%,0.15898,0.2093,0.303834,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2016,2016,8417772229,100,40.95966426,40.00%,0.13728,0.18936,0.2883046,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
2313.HK_2015,2015,,100,39.83514861,,,,,2313.HK,Shenzhou International Group Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Knitwear
SIYR.NS_2025,2025,271821930.8,100,42.03636295,50.00%,,,0.2037406,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2024,2024,442665555.6,100,44.58998906,50.00%,,,0.1533673,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2023,2023,264166255.6,100,31.34956831,50.00%,,0.1233,0.1424421,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2022,2022,278575760.2,100,31.92506664,50.00%,,0.2542,0.2364623,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2021,2021,239902829.3,,,0.00%,,0.0047,0.1806546,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2020,2020,102884048.9,,,0.00%,,0.0913,0.5617753,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2019,2019,135424028.5,,,0.00%,,0.1449,0.5801817,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2018,2018,206185446.6,,,0.00%,,0.1833,0.8390384,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2017,2017,455353128.6,,,0.00%,,0.16483,0.5105822,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SIYR.NS_2016,2016,169008484.5,,,0.00%,,0.1801,0.8055484,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SHOO.OQ_2025,2025,2575981454,,,81.82%,,0.2294,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2024,2024,2964890265,100,51.84829822,81.82%,,0.21989,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2023,2023,2839398930,71.42857143,54.38826787,81.82%,,0.26289,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2022,2022,2325867416,100,52.55471881,80.00%,,0.24,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2021,2021,3327166424,100,49.41696177,80.00%,,0.0646,0.0002379,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2020,2020,2405904630,100,39.56833737,80.00%,,,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2019,2019,3226582451,100,49.48417938,77.78%,,0.1961,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2018,2018,2307429388,100,40.39863752,75.00%,0.1481,0.1675,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2017,2017,2300866047,100,30.45805446,75.00%,0.1281,0.1704,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2016,2016,2061568228,100,30.4865321,75.00%,0.128,,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SHOO.OQ_2015,2015,,100,28.1662781,,,,,SHOO.OQ,Steven Madden Ltd,Textiles & Apparel,Footwear,Women's Footwear
SUNTK.IS_2025,2025,572971247.6,,,28.57%,,,0.2639007,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2024,2024,493509267.5,100,82.03094137,42.86%,,,0.2144911,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2023,2023,285954494.1,100,85.84950188,33.33%,,,0.2668644,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2022,2022,400691567.7,100,82.19082263,33.33%,0.2756,0.6062,1.1483983,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2021,2021,,100,15.2630543,0.00%,,,1.3755559,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2020,2020,,,,0.00%,,,1.1710181,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2019,2019,,,,0.00%,,,,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2018,2018,,,,0.00%,,,,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2017,2017,,,,0.00%,,,,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUNTK.IS_2016,2016,,,,0.00%,,,,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Textiles & Apparel,Apparel & Accessories,Women's Clothing
SUY1V.HE_2025,2025,104514797.6,,,85.71%,-0.0169,-0.0436,0.8652473,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2024,2024,132831019.3,100,55.62724094,85.71%,-0.03879,-0.09439,0.8187924,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2023,2023,166038774.2,100,57.80109201,85.71%,-0.03799,-0.0897,0.708387,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2022,2022,174486360.9,100,58.23156184,85.71%,0.05889,0.13419,0.9138169,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2021,2021,301782754.4,100,59.07013702,87.50%,0.0955,0.2077,0.687494,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2020,2020,295956832.5,100,51.19603846,0.00%,0.0007,0.0017,0.8241778,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2019,2019,134578795.9,,,0.00%,-0.0054,-0.0129,0.7774185,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2018,2018,119431399,,,0.00%,0.0452,0.1103,0.8075793,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2017,2017,257505748,,,0.00%,0.05016,0.116,0.6616325,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SUY1V.HE_2016,2016,213895757.9,,,0.00%,,,,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SGC.OQ_2025,2025,129649249.7,,,75.00%,0.02866,0.06054,0.4326498,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2024,2024,263203639.3,100,46.06140325,71.43%,0.01995,0.04496,0.4729708,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2023,2023,201911725.5,100,36.19823354,71.43%,,,0.8064268,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2022,2022,153558881.5,100,38.33469539,71.43%,,,0.5116128,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2021,2021,311256659.8,100,32.60960688,71.43%,,,0.4574336,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2020,2020,292886543.7,100,33.64943512,71.43%,,,0.7571309,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2019,2019,184269407.6,100,39.62228313,66.67%,,,0.7786988,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2018,2018,235039152.8,100,35.75136879,66.67%,,,0.3115438,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2017,2017,332780803.3,100,36.36234205,0.00%,,,0.3810041,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SGC.OQ_2016,2016,269419054.4,,,0.00%,,,,SGC.OQ,Superior Group of Companies Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
SWAN.NS_2025,2025,1394219220,,,50.00%,,,0.3325082,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2024,2024,2545184913,100,23.64872908,60.00%,,,0.4387608,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2023,2023,1468952156,100,26.13868094,60.00%,,0.0063,1.3485695,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2022,2022,912128190.2,100,23.5102486,0.00%,,,2.4242594,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2021,2021,420683548.7,,,0.00%,,0.09132,2.2021786,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2020,2020,368990731.4,,,0.00%,,0.15025,0.8223337,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2019,2019,330120733.4,,,0.00%,,,0.957863,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2018,2018,309845075,,,0.00%,,,0.9782053,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2017,2017,608963157.5,,,0.00%,,,1.9032178,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
SWAN.NS_2016,2016,477317016.5,,,0.00%,,,1.8908527,SWAN.NS,Swan Corp Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UHR.S_2025,2025,9588794850,,,0.00%,0.0137,0.06349,0.0010641,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2024,2024,9067216152,38.63636364,61.89727982,0.00%,0.06179,0.0719,0.0061185,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2023,2023,12668670373,100,62.85928993,0.00%,0.0585,0.0686,0.0006638,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2022,2022,13370067980,100,61.69838751,0.00%,0.0576,0.0682,0.0085308,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2021,2021,13848315518,100,55.07339062,0.00%,-0.0038,-0.0046,0.0082991,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2020,2020,11498651784,33.33333333,34.86615001,0.00%,0.05339,0.06459,0.0105281,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2019,2019,12710136639,100,33.48725584,0.00%,0.0623,0.0755,0.0198687,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2018,2018,14117041029,100,33.72568033,0.00%,0.05514,0.06607,0.0032775,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2017,2017,18392953539,100,31.18688839,0.00%,0.045,0.0536,0.0130046,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2016,2016,16344443292,100,25.28973129,0.00%,,,,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
UHR.S_2015,2015,,100,25.03810623,,,,,UHR.S,Swatch Group AG,Textiles & Apparel,Apparel & Accessories,Watches
1440.TW_2025,2025,596536594.3,,,20.00%,,,0.4232898,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2024,2024,685815892.3,100,49.89597787,20.00%,,,0.4931897,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2023,2023,773104449.8,100,51.84726603,19.05%,,,0.5192165,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2022,2022,850592366.1,100,47.2257498,20.00%,,,0.5103858,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2021,2021,1348590135,100,39.64063561,20.00%,,,0.5678233,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2020,2020,724808988.6,100,37.45197308,20.00%,,,0.5115516,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2019,2019,518866599,100,41.4025585,20.00%,,,0.4423321,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2018,2018,566406968.6,100,29.5276168,20.00%,,,0.3930942,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2017,2017,633250638,100,2.782620563,20.83%,,,0.3035501,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2016,2016,592704817.3,100,10.69025949,20.00%,0.01414,0.02271,,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
1440.TW_2015,2015,,100,4.120598163,,,,,1440.TW,Tainan Spinning Co Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
9938.TW_2025,2025,408885774,,,38.46%,0.044,0.11439,0.7068711,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2024,2024,598694137.8,,,33.33%,0.0183,0.04979,0.9324217,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2023,2023,506865789.6,100,57.93726601,0.00%,0.05,0.1349,0.8333344,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2022,2022,517189792.9,100,32.97523165,0.00%,0.0679,0.2003,0.6466861,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2021,2021,775533462,,,0.00%,0.05228,0.16244,0.895999,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2020,2020,643062880.8,,,0.00%,0.0561,0.16839,0.9606077,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2019,2019,749175214.5,,,0.00%,0.05658,0.15924,0.8999938,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2018,2018,420239636.8,,,0.00%,0.08481,0.15771,0.649767,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2017,2017,1013238092,,,0.00%,0.09138,0.1973,0.3692993,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
9938.TW_2016,2016,833520741.9,,,0.00%,,,0.3892445,9938.TW,Taiwan Paiho Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TECE.KL_2025,2025,5504270.123,100,17.56021861,33.33%,,,0.1276706,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2024,2024,9115103.682,100,10.55262715,28.57%,,,0.1501334,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2023,2023,16388960.87,100,11.19997946,44.44%,,,0.189776,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2022,2022,26738921.73,100,12.03444622,41.67%,,,0.2573592,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2021,2021,23662696.67,,,0.00%,,,0.2579771,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2020,2020,42805501.13,,,0.00%,,,0.3462059,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2019,2019,32377685.17,,,0.00%,,,0.3639587,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2018,2018,20941434.87,,,0.00%,,,0.2476199,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2017,2017,31920739.28,,,0.00%,,0.10948,0.0583008,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TECE.KL_2016,2016,51493185.47,,,0.00%,,,0.1027169,TECE.KL,Techbase Industries Bhd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
0321.HK_2025,2025,151204646.8,,,57.14%,,,0.2649401,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2024,2024,132294862.8,100,49.05790962,57.14%,,,0.2597252,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2023,2023,153922142.1,100,48.27073681,50.00%,,,0.1690161,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2022,2022,206648447.3,100,40.32190573,0.00%,,,0.3468876,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2021,2021,241656447.3,,,0.00%,,,0.2585891,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2020,2020,217443317.1,,,0.00%,0.02002,0.0328,0.377076,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2019,2019,305370057.2,,,0.00%,,,0.284258,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2018,2018,393807683.8,,,0.00%,0.03171,0.05689,0.2756868,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2017,2017,633940232.9,,,0.00%,0.049,0.084,0.4268457,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
0321.HK_2016,2016,859331904.9,,,0.00%,0.11267,0.17134,0.1284884,0321.HK,Texwinca Holdings Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
WACOAL.BK_2025,2025,56576028.01,,,29.41%,,,0.0137322,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WACOAL.BK_2024,2024,86075040.98,100,45.68619454,18.52%,,,0.0110524,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WACOAL.BK_2023,2023,99767285.46,100,42.77474604,0.00%,,,0.005164,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WACOAL.BK_2022,2022,113391505.3,,,0.00%,,,0.0077569,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
