Primary Key,Year,Company Market Cap,Has Controversy,Has Grave Controversy (<50.0),ESG Controversies Score,ESG Score,Independent Board Members,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Name,CAPxLEV,ROExLEV,CAPxROE,ROEsq,BOARDsq,CAPsq,CAPxBOARD
HRMS.PA_2024,2024,2.45E+11,1,1,29.54545455,55.29918639,0.29,0.3119,0.1354996,HRMS.PA,Hermes International SCA,Apparel & Accessories,33197402000,0.042262325,76415500000,0.09728161,0.0841,6.0025E+22,71050000000
HRMS.PA_2023,2023,2.03E+11,1,0,71.42857143,58.28346992,0.25,0.3083,0.1552541,HRMS.PA,Hermes International SCA,Apparel & Accessories,31516582300,0.047864839,62584900000,0.09504889,0.0625,4.1209E+22,50750000000
HRMS.PA_2022,2022,1.53E+11,1,0,76.47058824,59.55130193,0.29,0.2914,0.1914577,HRMS.PA,Hermes International SCA,Apparel & Accessories,29293028100,0.055790774,44584200000,0.08491396,0.0841,2.3409E+22,44370000000
HRMS.PA_2021,2021,1.62E+11,0,0,100,63.49937789,0.29,0.1986,0.2281153,HRMS.PA,Hermes International SCA,Apparel & Accessories,36954678600,0.045303699,32173200000,0.03944196,0.0841,2.6244E+22,46980000000
HRMS.PA_2020,2020,92858854795,0,0,100,64.98776199,0.35,0.2532,0.1736188,HRMS.PA,Hermes International SCA,Apparel & Accessories,16122042939,0.04396028,23511862034,0.06411024,0.1225,8.62277E+21,32500599178
HRMS.PA_2019,2019,70330342274,0,0,100,61.02080556,0.31,0.2665,0.2129797,HRMS.PA,Hermes International SCA,Apparel & Accessories,14978935198,0.05675909,18743036216,0.07102225,0.0961,4.94636E+21,21802406105
HRMS.PA_2018,2018,51180050938,0,0,100,56.35107149,0.31,0.2593,0.0106235,HRMS.PA,Hermes International SCA,Apparel & Accessories,543711271.1,0.002754674,13270987208,0.06723649,0.0961,2.6194E+21,15865815791
HRMS.PA_2017,2017,47110350105,0,0,100,54.90646378,0.42,0.27086,0.0093505,HRMS.PA,Hermes International SCA,Apparel & Accessories,440505328.7,0.002532676,12760309429,0.07336514,0.1764,2.21939E+21,19786347044
600398.SS_2024,2024,4766548671,0,0,100,25.52242885,0.31,0.19262,0.3398635,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1619975914,0.065464507,918132605,0.037102464,0.0961,2.272E+19,1477630088
600398.SS_2023,2023,4091960970,0,0,100,29.63842591,0.27,0.1457,0.4126273,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1688454807,0.060119798,596198713.3,0.02122849,0.0729,1.67441E+19,1104829462
600398.SS_2022,2022,3101559694,0,0,100,32.66832845,0.33,0.1737,0.3746262,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1161925522,0.065072571,538740918.8,0.03017169,0.1089,9.61967E+18,1023514699
600398.SS_2021,2021,3834417135,0,0,100,32.28067788,0.43,0.13072,0.3337657,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1279796919,0.043629852,501235007.9,0.017087718,0.1849,1.47028E+19,1648799368
600398.SS_2020,2020,3479966743,0,0,100,18.34712347,0.33,0.2444,0.3476556,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1209829926,0.084967029,850503872,0.05973136,0.1089,1.21102E+19,1148389025
600398.SS_2019,2019,4349679313,0,0,100,19.33241337,0.33,0.287,0.4584241,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1993997824,0.131567717,1248357963,0.082369,0.1089,1.89197E+19,1435394173
600398.SS_2018,2018,4845399986,0,0,100,18.14120495,0.33,0.3251,0.323517,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1567569267,0.105175377,1575239535,0.10569001,0.1089,2.34779E+19,1598981995
300979.SZ_2024,2024,12145643671,0,0,100,59.41757333,0.38,0.22609,0.0610052,300979.SZ,Huali Industrial Group Co Ltd,Footwear,740947421.3,0.013792666,2746008578,0.051116688,0.1444,1.47517E+20,4615344595
300979.SZ_2023,2023,7842481233,0,0,100,59.73172945,0.36,0.2671,0.0658832,300979.SZ,Huali Industrial Group Co Ltd,Footwear,516687759.6,0.017597403,2094726737,0.07134241,0.1296,6.15045E+19,2823293244
300979.SZ_2022,2022,9029070134,0,0,100,51.92424978,0.38,0.2997,0.1893064,300979.SZ,Huali Industrial Group Co Ltd,Footwear,1709260762,0.056735128,2706012319,0.08982009,0.1444,8.15241E+19,3431046651
BOSSn.DE_2023,2023,4749184000,0,0,100,86.5343662,0.77,0.2047,0.8053844,BOSSn.DE,Hugo Boss AG,Apparel & Accessories,3824918706,0.164862187,972157964.8,0.04190209,0.5929,2.25547E+19,3656871680
BOSSn.DE_2022,2022,3812864000,1,0,76.47058824,87.85387282,0.76,0.1636,0.9711204,BOSSn.DE,Hugo Boss AG,Apparel & Accessories,3702750013,0.158875297,623784550.4,0.02676496,0.5776,1.45379E+19,2897776640
BOSSn.DE_2021,2021,3766400000,1,0,66.66666667,86.73961937,0.83,-0.2502,1.4862508,BOSSn.DE,Hugo Boss AG,Apparel & Accessories,5597815013,-0.37185995,-942353280,0.06260004,0.6889,1.41858E+19,3126112000
BOSSn.DE_2020,2020,1921216000,0,0,100,87.28147315,0.83,0.2069,1.1714281,BOSSn.DE,Hugo Boss AG,Apparel & Accessories,2250566409,0.242368474,397499590.4,0.04280761,0.6889,3.69107E+18,1594609280
BOSSn.DE_2019,2019,3045504000,0,0,100,85.61184457,0.83,0.2491,0.1767971,BOSSn.DE,Hugo Boss AG,Apparel & Accessories,538436275.2,0.044040158,758635046.4,0.06205081,0.6889,9.27509E+18,2527768320
BOSSn.DE_2018,2018,3795968000,0,0,100,84.98521018,0.79,0.2564,0.1405677,BOSSn.DE,Hugo Boss AG,Apparel & Accessories,533590491,0.036041558,973286195.2,0.06574096,0.6241,1.44094E+19,2998814720
BOSSn.DE_2017,2017,4994176000,0,0,100,87.73089636,0.68,0.21013,0.231323,BOSSn.DE,Hugo Boss AG,Apparel & Accessories,1155267775,0.048607902,1049426203,0.044154617,0.4624,2.49418E+19,3396039680
ICNT.NS_2025,2025,529999047.9,0,0,100,69.43987147,0.67,0.11074,0.6360812,ICNT.NS,Indo Count Industries Ltd,Textiles & Leather Goods,337122430.4,0.070439632,58692094.56,0.012263348,0.4489,2.80899E+17,355099362.1
ICNT.NS_2023,2023,664114414.2,0,0,100,58.51619857,0.6,0.16379,0.48883,ICNT.NS,Indo Count Industries Ltd,Textiles & Leather Goods,324639049.1,0.080065466,108775299.9,0.026827164,0.36,4.41048E+17,398468648.5
ICNT.NS_2022,2022,301027464.4,0,0,100,61.77665972,0.6,0.24969,0.829309,ICNT.NS,Indo Count Industries Ltd,Textiles & Leather Goods,249644785.5,0.207070164,75163547.59,0.062345096,0.36,9.06175E+16,180616478.6
601718.SS_2024,2024,1650421897,0,0,100,49.35279545,0.33,0.0107,0.1920357,601718.SS,Jihua Group Corp Ltd,Apparel & Accessories,316939924.3,0.002054782,17659514.3,0.00011449,0.1089,2.72389E+18,544639226
601718.SS_2023,2023,1592248233,0,0,100,35.74818011,0.38,0.01306,0.211391,601718.SS,Jihua Group Corp Ltd,Apparel & Accessories,336586946.2,0.002760766,20794761.92,0.000170564,0.1444,2.53525E+18,605054328.5
601718.SS_2019,2019,1834491939,0,0,100,25.12690662,0.33,-0.0037,0.3982599,601718.SS,Jihua Group Corp Ltd,Apparel & Accessories,730604576.2,-0.001473562,-6787620.174,0.00001369,0.1089,3.36536E+18,605382339.9
JSG.L_2024,2024,679959116.2,0,0,100,46.72272951,0.71,0.1171,0.4116804,JSG.L,Johnson Service Group PLC,Textiles & Leather Goods,279925840.9,0.048207775,79623212.51,0.01371241,0.5041,4.62344E+17,482770972.5
JSG.L_2023,2023,676834293.3,0,0,100,47.50087325,0.67,0.12779,0.1900914,JSG.L,Johnson Service Group PLC,Textiles & Leather Goods,128660378.4,0.02429178,86492654.34,0.016330284,0.4489,4.58105E+17,453478976.5
JSG.L_2022,2022,480876438.9,0,0,100,51.00925602,0.67,0.0375,0.239721,JSG.L,Johnson Service Group PLC,Textiles & Leather Goods,115276180.8,0.008989538,18032866.46,0.00140625,0.4489,2.31242E+17,322187214.1
JSG.L_2021,2021,782130143.6,0,0,100,37.48362889,0.6,-0.0516,0.162818,JSG.L,Johnson Service Group PLC,Textiles & Leather Goods,127344865.7,-0.008401409,-40357915.41,0.00266256,0.36,6.11728E+17,469278086.2
KKCL.NS_2025,2025,285761595.6,0,0,100,40.54155147,0.56,0.17899,0.165351,KKCL.NS,Kewal Kiran Clothing Ltd,Apparel & Accessories,47250965.59,0.029596175,51148468,0.03203742,0.3136,8.16597E+16,160026493.5
KKCL.NS_2023,2023,514169594,0,0,100,45.06496668,0.5,0.0469,0.1206255,KKCL.NS,Kewal Kiran Clothing Ltd,Apparel & Accessories,62021964.36,0.005657336,24114553.96,0.00219961,0.25,2.6437E+17,257084797
KTB.N_2024,2024,4549034634,0,0,100,52.28555173,0.88,0.7789,2.1078075,KTB.N,Kontoor Brands Inc,Apparel & Accessories,9588489319,1.641771262,3543243076,0.60668521,0.7744,2.06937E+19,4003150478
KTB.N_2023,2023,3177585049,0,0,100,55.49171145,0.88,1.28229,3.1899369,KTB.N,Kontoor Brands Inc,Apparel & Accessories,10136295801,4.090424188,4074585532,1.644267644,0.7744,1.0097E+19,2796274843
KTB.N_2022,2022,2072565452,0,0,100,66.34207381,0.88,2.1728,5.3434365,KTB.N,Kontoor Brands Inc,Apparel & Accessories,11074621885,11.61021883,4503270214,4.72105984,0.7744,4.29553E+18,1823857598
KTB.N_2021,2021,2584019275,0,0,100,56.8541734,0.86,1.9625,10.799388,KTB.N,Kontoor Brands Inc,Apparel & Accessories,27905826750,21.19379895,5071137827,3.85140625,0.7396,6.67716E+18,2222256577
KTB.N_2020,2020,1899820542,0,0,100,66.9268212,0.86,0.2444,13.2021168,KTB.N,Kontoor Brands Inc,Apparel & Accessories,25081652695,3.226597346,464316140.5,0.05973136,0.7396,3.60932E+18,1633845666
KORDS.IS_2022,2022,940532984,0,0,100,85.93673165,0.33,0.189,0.6839009,KORDS.IS,Kordsa Teknik Tekstil AS,Textiles & Leather Goods,643231354.2,0.12925727,177760734,0.035721,0.1089,8.84602E+17,310375884.7
KORDS.IS_2021,2021,404792888.3,0,0,100,83.27966753,0.29,0.1964,0.9088311,KORDS.IS,Kordsa Teknik Tekstil AS,Textiles & Leather Goods,367888365.9,0.178494428,79501323.26,0.03857296,0.0841,1.63857E+17,117389937.6
KORDS.IS_2020,2020,333262962.3,0,0,100,78.08405221,0.25,0.0634,1.104467,KORDS.IS,Kordsa Teknik Tekstil AS,Textiles & Leather Goods,368077944.2,0.070023208,21128871.81,0.00401956,0.0625,1.11064E+17,83315740.58
KPRM.NS_2025,2025,3052468265,0,0,100,41.31266117,0.54,0.1742,0.0931547,KPRM.NS,KPR Mill Ltd,Textiles & Leather Goods,284351765.5,0.016227549,531739971.8,0.03034564,0.2916,9.31756E+18,1648332863
KPRM.NS_2024,2024,3836678886,0,0,100,47.39249167,0.5,0.19969,0.2658006,KPRM.NS,KPR Mill Ltd,Textiles & Leather Goods,1019791550,0.053077722,766146406.7,0.039876096,0.25,1.47201E+19,1918339443
KPRM.NS_2023,2023,3070844912,0,0,100,45.63144948,0.5,0.2362,0.3636911,KPRM.NS,KPR Mill Ltd,Textiles & Leather Goods,1116838964,0.085903838,725333568.2,0.05579044,0.25,9.43009E+18,1535422456
KPRM.NS_2022,2022,1995300846,0,0,100,47.55744593,0.5,0.3041,0.3719064,KPRM.NS,KPR Mill Ltd,Textiles & Leather Goods,742065154.6,0.113096736,606770987.3,0.09247681,0.25,3.98123E+18,997650423
LAKE.OQ_2019,2019,77139776.28,0,0,100,23.3649429,0.8,0.0176,0.015848,LAKE.OQ,Lakeland Industries Inc,Apparel & Accessories,1222511.174,0.000278925,1357660.063,0.00030976,0.64,5.95055E+15,61711821.02
600612.SS_2024,2024,2984486279,0,0,100,5.283110209,0.44,0.2041,0.6571903,600612.SS,Lao Feng Xiang Co Ltd,Apparel & Accessories,1961375433,0.13413254,609133649.5,0.04165681,0.1936,8.90716E+18,1313173963
600612.SS_2023,2023,3437548161,0,0,100,13.23684528,0.33,0.176,0.996998,600612.SS,Lao Feng Xiang Co Ltd,Apparel & Accessories,3427228641,0.175471648,605008476.3,0.030976,0.1089,1.18167E+19,1134390893
LEVI.N_2025,2025,6893535001,1,1,25,53.45725002,0.85,0.2503,0.5072317,LEVI.N,Levi Strauss & Co,Apparel & Accessories,3496619478,0.126960095,1725451811,0.06265009,0.7225,4.75208E+19,5859504751
LEVI.N_2024,2024,6607100001,1,0,76.47058824,67.36947882,0.92,0.2231,0.4993647,LEVI.N,Levi Strauss & Co,Apparel & Accessories,3299352510,0.111408265,1474044010,0.04977361,0.8464,4.36538E+19,6078532001
LEVI.N_2023,2023,5955209866,0,0,100,58.55809174,0.92,0.3384,0.5232967,LEVI.N,Levi Strauss & Co,Apparel & Accessories,3116341671,0.177083603,2015243019,0.11451456,0.8464,3.54645E+19,5478793077
LEVI.N_2022,2022,5709854364,0,0,100,62.22802605,0.92,0.4151,0.6163091,LEVI.N,Levi Strauss & Co,Apparel & Accessories,3519035204,0.255829907,2370160546,0.17230801,0.8464,3.26024E+19,5253066015
LEVI.N_2021,2021,8802255618,0,0,100,4.788096984,0.92,0.0599,1.2038177,LEVI.N,Levi Strauss & Co,Apparel & Accessories,10596311113,0.07210868,527255111.5,0.00358801,0.8464,7.74797E+19,8098075169
093050.KS_2021,2021,374535104.9,0,0,100,16.67213426,0.44,0.02532,0.552149,093050.KS,LF Corp,Apparel & Accessories,206799183.6,0.013980413,9483228.856,0.000641102,0.1936,1.40277E+17,164795446.2
2331.HK_2024,2024,5290493023,0,0,100,47.67349314,0.57,0.13078,0.1038455,2331.HK,Li Ning Co Ltd,Apparel & Accessories,549393893.2,0.013580914,691890677.5,0.017103408,0.3249,2.79893E+19,3015581023
2331.HK_2023,2023,6367391199,0,0,100,47.17271258,0.57,0.1789,0.0880188,2331.HK,Li Ning Co Ltd,Apparel & Accessories,560450132.5,0.015746563,1139126286,0.03200521,0.3249,4.05437E+19,3629412983
2331.HK_2022,2022,21351156891,1,1,29.41176471,45.65468296,0.57,0.26929,0.0627102,2331.HK,Li Ning Co Ltd,Apparel & Accessories,1338935319,0.01688723,5749653039,0.072517104,0.3249,4.55872E+20,12170159428
2331.HK_2021,2021,25199157788,0,0,100,43.15965202,0.57,0.21489,0.1207834,2331.HK,Li Ning Co Ltd,Apparel & Accessories,3043639955,0.025955145,5415047017,0.046177712,0.3249,6.34998E+20,14363519939
2331.HK_2020,2020,14012725535,0,0,100,44.07126729,0.57,0.2317,0.125533,2331.HK,Li Ning Co Ltd,Apparel & Accessories,1759059475,0.029085996,3246748506,0.05368489,0.3249,1.96356E+20,7987253555
2331.HK_2017,2017,1471353144,0,0,100,40.91345171,0.57,0.07123,0.1921334,2331.HK,Li Ning Co Ltd,Apparel & Accessories,282696082.2,0.013685662,104804484.4,0.005073713,0.3249,2.16488E+18,838671292.1
LITB.N_2021,2021,100431303.8,0,0,100,24.03005638,0.27,0.0551,0.0033416,LITB.N,LightInTheBox Holding Co Ltd,Apparel & Accessories,335601.2448,0.000184122,5533764.839,0.00303601,0.0729,1.00864E+16,27116452.03
LULU.OQ_2025,2025,20755615859,1,1,5.357142857,55.60114616,0.91,0.4242,0.0028677,LULU.OQ,Lululemon Athletica Inc,Apparel & Accessories,59520879.6,0.001216478,8804532247,0.17994564,0.8281,4.30796E+20,18887610432
LULU.OQ_2024,2024,44983158586,1,0,88.63636364,60.06051236,0.92,0.4396,0.0025519,LULU.OQ,Lululemon Athletica Inc,Apparel & Accessories,114792522.4,0.001121815,19774596514,0.19324816,0.8464,2.02348E+21,41384505899
LULU.OQ_2023,2023,58463568341,0,0,100,62.3129061,0.92,0.4378,0.0027312,LULU.OQ,Lululemon Athletica Inc,Apparel & Accessories,159675697.9,0.001195719,25595350220,0.19166884,0.8464,3.41799E+21,53786482874
LULU.OQ_2022,2022,38199263248,1,1,44.11764706,56.12593867,0.83,0.3832,0.0014598,LULU.OQ,Lululemon Athletica Inc,Apparel & Accessories,55763284.49,0.000559395,14637957677,0.14684224,0.6889,1.45918E+21,31705388496
LUXI.NS_2023,2023,425814496.9,0,0,100,43.09258662,0.5,0.03701,0.185853,LUXI.NS,Lux Industries Ltd,Apparel & Accessories,79138901.69,0.00687842,15759394.53,0.00136974,0.25,1.81318E+17,212907248.5
LUXI.NS_2022,2022,558008479.6,1,0,76.47058824,40.42293451,0.46,0.29339,0.2681705,LUXI.NS,Lux Industries Ltd,Apparel & Accessories,149641413,0.078678543,163714107.8,0.086077692,0.2116,3.11373E+17,256683900.6
LVMH.PA_2024,2024,3.18E+11,1,1,6.818181818,80.8167317,0.59,0.2613,0.6137861,LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Apparel & Accessories,1.95184E+11,0.160382308,83093400000,0.06827769,0.3481,1.01124E+23,1.8762E+11
LVMH.PA_2023,2023,3.68E+11,1,0,71.42857143,81.10455075,0.56,0.2755,0.6198679,LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Apparel & Accessories,2.28111E+11,0.170773606,1.01384E+11,0.07590025,0.3136,1.35424E+23,2.0608E+11
LVMH.PA_2022,2022,3.42E+11,1,1,44.11764706,79.47160333,0.59,0.2848,0.7044307,LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Apparel & Accessories,2.40915E+11,0.200621863,97401600000,0.08111104,0.3481,1.16964E+23,2.0178E+11
LVMH.PA_2021,2021,3.67E+11,1,1,27.77777778,77.80953654,0.56,0.1271,0.9653094,LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Apparel & Accessories,3.54269E+11,0.122690825,46645700000,0.01615441,0.3136,1.34689E+23,2.0552E+11
LVMH.PA_2020,2020,2.58E+11,1,1,5.555555556,69.93523508,0.59,0.2082,0.657761,LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Apparel & Accessories,1.69702E+11,0.13694584,53715600000,0.04334724,0.3481,6.6564E+22,1.5222E+11
LVMH.PA_2019,2019,2.09E+11,1,0,90,69.06566031,0.63,0.2074,0.3243219,LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Apparel & Accessories,67783277100,0.067264362,43346600000,0.04301476,0.3969,4.3681E+22,1.3167E+11
LVMH.PA_2018,2018,1.30E+11,1,0,85.71428571,64.76540214,0.59,0.1857,0.3810778,LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Apparel & Accessories,49540114000,0.070766147,24141000000,0.03448449,0.3481,1.69E+22,76700000000
LVMH.PA_2017,2017,1.24E+11,1,0,75,57.85662634,0.55,0.16175,0.2634956,LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Apparel & Accessories,32673454400,0.042620413,20057000000,0.026163063,0.3025,1.5376E+22,68200000000
1477.TW_2024,2024,2333028758,0,0,100,72.33579721,0.24,0.256,0.1075792,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,250985367.4,0.027540275,597255362,0.065536,0.0576,5.44302E+18,559926901.9
1477.TW_2023,2023,2532100811,0,0,100,64.92844719,0.2,0.24179,0.1440344,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,364709621.1,0.034826078,612236655.1,0.058462404,0.04,6.41153E+18,506420162.2
1477.TW_2022,2022,1722073909,0,0,100,69.80554723,0.2,0.22309,0.1746374,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,300738510.1,0.038959858,384177468.4,0.049769148,0.04,2.96554E+18,344414781.8
1477.TW_2021,2021,1903135428,0,0,100,69.63414407,0.24,0.20391,0.3393847,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,645895046.3,0.069203934,388068345.1,0.041579288,0.0576,3.62192E+18,456752502.7
1477.TW_2020,2020,1227909381,0,0,100,70.35661176,0.21,0.2119,0.1076158,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,132142450.4,0.022803788,260193997.8,0.04490161,0.0441,1.50776E+18,257860970
1477.TW_2019,2019,1032790421,0,0,100,65.88285883,0.21,0.17558,0.0446421,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,46105933.25,0.00783826,181337342.1,0.030828336,0.0441,1.06666E+18,216885988.4
MEKKO.HE_2024,2024,492667940.4,0,0,100,43.03739656,0.83,0.3896,0.5005933,MEKKO.HE,Marimekko Oyj,Apparel & Accessories,246626270.1,0.19503115,191943429.6,0.15178816,0.6889,2.42722E+17,408914390.5
MEKKO.HE_2023,2023,541040452.7,0,0,100,47.90844365,0.88,0.36259,0.6133153,MEKKO.HE,Marimekko Oyj,Apparel & Accessories,331828387.6,0.222381995,196175857.7,0.131471508,0.7744,2.92725E+17,476115598.4
MEKKO.HE_2022,2022,356086729.2,0,0,100,43.29672307,0.78,0.3981,0.4622027,MEKKO.HE,Marimekko Oyj,Apparel & Accessories,164584247.7,0.184002895,141758126.9,0.15848361,0.6084,1.26798E+17,277747648.8
MEKKO.HE_2021,2021,688596939.8,0,0,100,43.57470381,0.75,0.2695,0.7239455,MEKKO.HE,Marimekko Oyj,Apparel & Accessories,498506655.9,0.195103312,185576875.3,0.07263025,0.5625,4.74166E+17,516447704.9
MC.BK_2024,2024,238377231.1,0,0,100,49.52631666,0.58,0.19122,0.3310026,MC.BK,MC Group PCL,Apparel & Accessories,78903483.27,0.063294317,45582494.13,0.036565088,0.3364,5.68237E+16,138258794
MC.BK_2023,2023,275927806.7,0,0,100,45.50930823,0.62,0.17433,0.2642862,MC.BK,MC Group PCL,Apparel & Accessories,72923911.51,0.046073013,48102494.54,0.030390949,0.3844,7.61362E+16,171075240.2
MONC.MI_2024,2024,14009607535,0,0,100,81.65047978,0.58,0.2001,0.2639943,MONC.MI,Moncler SpA,Apparel & Accessories,3698456534,0.052825259,2803322468,0.04004001,0.3364,1.96269E+20,8125572370
MONC.MI_2023,2023,15296761386,0,0,100,73.41395267,0.73,0.2247,0.3145035,MONC.MI,Moncler SpA,Apparel & Accessories,4810884995,0.070668936,3437182283,0.05049009,0.5329,2.33991E+20,11166635812
MONC.MI_2022,2022,13547298105,0,0,100,83.19940409,0.67,0.1908,0.3657017,MONC.MI,Moncler SpA,Apparel & Accessories,4954269947,0.069775884,2584824478,0.03640464,0.4489,1.83529E+20,9076689730
MONC.MI_2021,2021,17521172216,0,0,100,83.05995019,0.58,0.2048,0.4383571,MONC.MI,Moncler SpA,Apparel & Accessories,7680530241,0.089775534,3588336070,0.04194304,0.3364,3.06991E+20,10162279885
MONC.MI_2020,2020,12953800567,0,0,100,78.6570791,0.54,0.1729,0.5655206,MONC.MI,Moncler SpA,Apparel & Accessories,7325641069,0.097778512,2239712118,0.02989441,0.2916,1.67801E+20,6995052306
MONC.MI_2019,2019,10337239527,0,0,100,80.02380627,0.55,0.3337,0.0902181,MONC.MI,Moncler SpA,Apparel & Accessories,932606109.4,0.03010578,3449536830,0.11135569,0.3025,1.06859E+20,5685481740
MONC.MI_2018,2018,7394424334,0,0,100,73.1884745,0.55,0.3069,0.1007828,MONC.MI,Moncler SpA,Apparel & Accessories,745230788.8,0.030930241,2269348828,0.09418761,0.3025,5.46775E+19,4066933384
MONC.MI_2017,2017,6642772669,0,0,100,59.53633485,0.5,0.3391,0.1998547,MONC.MI,Moncler SpA,Apparel & Accessories,1327589339,0.067770729,2252564212,0.11498881,0.25,4.41264E+19,3321386335
MONNA.MI_2022,2022,15185270,0,0,100,40.91530584,0.43,-0.1212,0.5077907,MONNA.MI,Monnalisa SpA,Apparel & Accessories,7710938.883,-0.061544233,-1840454.724,0.01468944,0.1849,2.30592E+14,6529666.1
MONNA.MI_2021,2021,19321947,0,0,100,40.48495913,0.2,-0.0633,0.4963144,MONNA.MI,Monnalisa SpA,Apparel & Accessories,9589760.532,-0.031416702,-1223079.245,0.00400689,0.04,3.73338E+14,3864389.4
MTC.L_2022,2022,47736025.96,0,0,100,25.00426993,0.4,-0.43,13.4666667,MTC.L,Mothercare PLC,Apparel & Accessories,642845151.2,-5.790666681,-20526491.16,0.1849,0.16,2.27873E+15,19094410.38
MTC.L_2017,2017,125103141.3,0,0,100,44.62775395,0.73,0.1935,0.1953317,MTC.L,Mothercare PLC,Apparel & Accessories,24436609.27,0.037796684,24207457.84,0.03744225,0.5329,1.56508E+16,91325293.15
MUL.L_2024,2024,92395985.63,0,0,100,33.77526709,0.25,-0.67827,7.4644728,MUL.L,Mulberry Group PLC,Apparel & Accessories,689687321.6,-5.062927966,-62669425.17,0.460050193,0.0625,8.53702E+15,23098996.41
MUL.L_2023,2023,114334948.1,0,0,100,28.54484457,0.25,0.07313,1.799598,MUL.L,Mulberry Group PLC,Apparel & Accessories,205756943.9,0.131604602,8361314.755,0.005347997,0.0625,1.30725E+16,28583737.03
MUL.L_2022,2022,156189035.9,0,0,100,24.11746099,0.25,0.4577,1.8188417,MUL.L,Mulberry Group PLC,Apparel & Accessories,284083131.6,0.832483846,71487721.73,0.20948929,0.0625,2.4395E+16,39047258.98
NEWAb.ST_2024,2024,790313136.3,0,0,100,47.95582272,0.75,0.18123,0.3717262,NEWAb.ST,New Wave Group AB,Apparel & Accessories,293780099,0.067367939,143228449.7,0.032844313,0.5625,6.24595E+17,592734852.2
NEWAb.ST_2023,2023,855321502.8,0,0,100,50.0910845,0.88,0.25,0.4666836,NEWAb.ST,New Wave Group AB,Apparel & Accessories,399164518.1,0.1166709,213830375.7,0.0625,0.7744,7.31575E+17,752682922.5
NEWAb.ST_2022,2022,864178789,0,0,100,55.24718037,0.89,0.18079,0.3057842,NEWAb.ST,New Wave Group AB,Apparel & Accessories,264252219.7,0.055282726,156234883.3,0.032685024,0.7921,7.46805E+17,769119122.2
NEWAb.ST_2021,2021,766383154.3,0,0,100,53.66852112,0.86,0.095,0.5557515,NEWAb.ST,New Wave Group AB,Apparel & Accessories,425918587.6,0.052796393,72806399.66,0.009025,0.7396,5.87343E+17,659089512.7
NEWAb.ST_2020,2020,252211861.1,0,0,100,54.17933473,0.86,0.103,0.8794388,NEWAb.ST,New Wave Group AB,Apparel & Accessories,221804896.5,0.090582196,25977821.69,0.010609,0.7396,6.36108E+16,216902200.5
NEWAb.ST_2019,2019,266459042.8,0,0,100,45.9954617,0.83,0.1128,0.6240755,NEWAb.ST,New Wave Group AB,Apparel & Accessories,166290560.4,0.070395716,30056580.03,0.01272384,0.6889,7.10004E+16,221161005.5
NKE.N_2024,2024,1.08E+11,1,1,2.272727273,66.73408813,0.77,0.4246,0.6173943,NKE.N,Nike Inc,Footwear,66678584400,0.26214562,45856800000,0.18028516,0.5929,1.1664E+22,83160000000
NKE.N_2023,2023,1.49E+11,1,1,10.71428571,69.70863602,0.75,0.3463,0.6378892,NKE.N,Nike Inc,Footwear,95045490800,0.22090103,51598700000,0.11992369,0.5625,2.2201E+22,1.1175E+11
NKE.N_2022,2022,1.70E+11,1,1,17.64705882,73.34667425,0.75,0.43109,0.6171062,NKE.N,Nike Inc,Footwear,1.04908E+11,0.266028312,73285300000,0.185838588,0.5625,2.89E+22,1.275E+11
NKE.N_2021,2021,2.32E+11,1,0,66.66666667,73.22400179,0.86,0.5501,0.7374481,NKE.N,Nike Inc,Footwear,1.71088E+11,0.4056702,1.27623E+11,0.30261001,0.7396,5.3824E+22,1.9952E+11
NKE.N_2020,2020,1.83E+11,1,1,33.33333333,75.86654183,0.79,0.297,1.1988827,NKE.N,Nike Inc,Footwear,2.19396E+11,0.356068162,54351000000,0.088209,0.6241,3.3489E+22,1.4457E+11
NKE.N_2019,2019,1.41E+11,1,1,10,71.851128,0.77,0.4274,0.4262168,NKE.N,Nike Inc,Footwear,60096568800,0.18216506,60263400000,0.18267076,0.5929,1.9881E+22,1.0857E+11
