Primary Key,Year,Company Market Cap,Has Controversy,Has Grave Controversy (<50.0),ESG Controversies Score,ESG Score,Independent Board Members,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Name,CAPxLEV,ROExLEV,CAPxROE,ROEsq,BOARDsq,CAPsq,CAPxBOARD,Propensity_Score
7936.T_2018,2018,2227061510,0,0,100,63.94150794,0.29,0.065,0.306445,7936.T,Asics Corp,Footwear,682471864.4,0.019918925,144758998.2,0.004225,0.0841,4.96E+18,645847837.9,0.048532091
1913.HK_2019,2019,9435238781,0,0,100,48.70331492,0.44,0.0718,0.313735,1913.HK,Prada SpA,Apparel & Accessories,2960164639,0.022526173,677450144.5,0.00515524,0.1936,8.90E+19,4151505064,0.048450913
LUXI.NS_2022,2022,558008479.6,1,0,76.47058824,40.42293451,0.46,0.29339,0.2681705,LUXI.NS,Lux Industries Ltd,Apparel & Accessories,149641413,0.078678543,163714107.8,0.086077692,0.2116,3.11E+17,256683900.6,0.048403106
VAIB.NS_2023,2023,714960241.8,0,0,100,63.43274816,0.5,0.0902,0.160703,VAIB.NS,Vaibhav Global Ltd,Apparel & Accessories,114896255.7,0.014495411,64489413.81,0.00813604,0.25,5.11E+17,357480120.9,0.048397817
020000.KS_2023,2023,330297747.1,0,0,100,46.69875219,0.5,0.09559,0.0466096,020000.KS,Handsome Corp,Apparel & Accessories,15395045.87,0.004455412,31573161.65,0.009137448,0.25,1.09E+17,165148873.6,0.047875223
AEF.MI_2023,2023,98558778.67,0,0,100,38.68335559,0.5,-0.07879,2.3084547,AEF.MI,Aeffe SpA,Apparel & Accessories,227518475.8,-0.181883146,-7765446.171,0.006207864,0.25,9.71383E+15,49279389.34,0.047723656
0116.HK_2023,2023,705928408.2,0,0,100,42.28066894,0.5,0.0367,0.4738815,0116.HK,Chow Sang Sang Holdings International Ltd,Apparel & Accessories,334526413,0.017391451,25907572.58,0.00134689,0.25,4.98E+17,352964204.1,0.047418906
1929.HK_2024,2024,8358375450,0,0,100,62.1656517,0.41,0.247,1.1176007,1929.HK,Chow Tai Fook Jewellery Group Ltd,Apparel & Accessories,9341326254,0.276047373,2064518736,0.061009,0.1681,6.99E+19,3426933935,0.04685368
KKCL.NS_2023,2023,514169594,0,0,100,45.06496668,0.5,0.0469,0.1206255,KKCL.NS,Kewal Kiran Clothing Ltd,Apparel & Accessories,62021964.36,0.005657336,24114553.96,0.00219961,0.25,2.64E+17,257084797,0.046824313
3591.T_2019,2019,1652686361,0,0,100,42.95493671,0.5,0.002,0.0373241,3591.T,Wacoal Holdings Corp,Apparel & Accessories,61685031.01,7.46E-05,3305372.722,4.00E-06,0.25,2.73E+18,826343180.5,0.046584589
LUXI.NS_2023,2023,425814496.9,0,0,100,43.09258662,0.5,0.03701,0.185853,LUXI.NS,Lux Industries Ltd,Apparel & Accessories,79138901.69,0.00687842,15759394.53,0.00136974,0.25,1.81E+17,212907248.5,0.046570747
600612.SS_2024,2024,2984486279,0,0,100,5.283110209,0.44,0.2041,0.6571903,600612.SS,Lao Feng Xiang Co Ltd,Apparel & Accessories,1961375433,0.13413254,609133649.5,0.04165681,0.1936,8.91E+18,1313173963,0.046310259
3818.HK_2020,2020,503571878.7,0,0,100,43.63684276,0.5,0.0351,0.0319719,3818.HK,China Dongxiang (Group) Co Ltd,Apparel & Accessories,16100149.75,0.001122214,17675372.94,0.00123201,0.25,2.54E+17,251785939.4,0.046288614
2313.HK_2016,2016,8417772229,0,0,100,40.95966426,0.4,0.18936,0.2883046,2313.HK,Shenzhou International Group Holdings Ltd,Apparel & Accessories,2426882455,0.054593359,1593989349,0.03585721,0.16,7.09E+19,3367108892,0.045300684
600398.SS_2021,2021,3834417135,0,0,100,32.28067788,0.43,0.13072,0.3337657,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1279796919,0.043629852,501235007.9,0.017087718,0.1849,1.47E+19,1648799368,0.043592949
SABINA.BK_2022,2022,218595874,0,0,100,56.7775258,0.45,0.1623,0.2378367,SABINA.BK,Sabina PCL,Apparel & Accessories,51990121.31,0.038600896,35478110.35,0.02634129,0.2025,4.78E+16,98368143.3,0.043506355
8111.T_2023,2023,3089085067,0,0,100,37.54102976,0.4,0.293,0.050727,8111.T,Goldwin Inc,Apparel & Accessories,156700018.2,0.014863011,905101924.6,0.085849,0.16,9.54E+18,1235634027,0.042890063
3389.HK_2016,2016,656703282.9,0,0,100,23.04946485,0.43,0.19626,0.5420618,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,355973763.6,0.106385049,128884586.3,0.038517988,0.1849,4.31E+17,282382411.6,0.042730751
002867.SZ_2022,2022,2083046748,0,0,100,19.92401904,0.42,0.2133,0.0348576,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Apparel & Accessories,72610010.32,0.007435126,444313871.3,0.04549689,0.1764,4.34E+18,874879634.2,0.042546945
111770.KS_2021,2021,1436238117,0,0,100,27.77672992,0.45,0.08028,0.191823,111770.KS,Youngone Corp,Apparel & Accessories,275503504.3,0.01539955,115301196,0.006444878,0.2025,2.06E+18,646307152.7,0.042499998
7936.T_2020,2020,2963749680,0,0,100,69.07768415,0.25,0.045,0.5291256,7936.T,Asics Corp,Footwear,1568195828,0.023810652,133368735.6,0.002025,0.0625,8.78E+18,740937420,0.04249635
7936.T_2019,2019,2828819471,1,1,40,59.39345324,0.28,-0.12331,0.343987,7936.T,Asics Corp,Footwear,973077123.4,-0.042417037,-348821729,0.015205356,0.0784,8.00E+18,792069451.9,0.04159228
3998.HK_2025,2025,5696663799,0,0,100,62.86762458,0.38,0.24039,0.1091276,3998.HK,Bosideng International Holdings Ltd,Apparel & Accessories,621663248.4,0.026233184,1369421011,0.057787352,0.1444,3.25E+19,2164732244,0.04153955
1929.HK_2022,2022,19048143927,0,0,100,66.9047147,0.33,0.2085,0.7518398,1929.HK,Chow Tai Fook Jewellery Group Ltd,Apparel & Accessories,14321152720,0.156758598,3971538009,0.04347225,0.1089,3.63E+20,6285887496,0.041391474
3998.HK_2024,2024,5595684523,0,0,100,62.38769091,0.38,0.23925,0.2328924,3998.HK,Bosideng International Holdings Ltd,Apparel & Accessories,1303192398,0.055719507,1338767522,0.057240563,0.1444,3.13E+19,2126360119,0.041344781
SFER.MI_2022,2022,2783347100,0,0,100,63.56241119,0.42,0.1079,0.9369916,SFER.MI,Salvatore Ferragamo SpA,Apparel & Accessories,2607972853,0.101101394,300323152.1,0.01164241,0.1764,7.75E+18,1169005782,0.041274202
SABINA.BK_2023,2023,236171995,0,0,100,58.71347183,0.42,0.2257,0.199037,SABINA.BK,Sabina PCL,Apparel & Accessories,47006965.37,0.044922651,53304019.27,0.05094049,0.1764,5.58E+16,99192237.9,0.041237466
1929.HK_2021,2021,15819842992,0,0,100,53.5857271,0.33,0.20522,0.4320664,1929.HK,Chow Tai Fook Jewellery Group Ltd,Apparel & Accessories,6835222610,0.088668667,3246548179,0.042115248,0.1089,2.50E+20,5220548187,0.040897549
2020.HK_2018,2018,11224587938,0,0,100,59.76248599,0.33,0.266,0.0102998,2020.HK,ANTA Sports Products Ltd,Apparel & Accessories,115611010.8,0.002739747,2985740392,0.070756,0.1089,1.26E+20,3704114020,0.04054052
3818.HK_2021,2021,451750341.6,0,0,100,44.54869613,0.43,0.12835,0.0187447,3818.HK,China Dongxiang (Group) Co Ltd,Apparel & Accessories,8467924.628,0.002405882,57982156.34,0.016473723,0.1849,2.04E+17,194252646.9,0.040113507
8016.T_2024,2024,570871376.6,0,0,100,38.30214956,0.43,0.086,0.4934996,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,281724796,0.042440966,49094938.39,0.007396,0.1849,3.26E+17,245474691.9,0.039987502
3998.HK_2021,2021,6029730471,0,0,100,53.87307079,0.38,0.1607,0.2589974,3998.HK,Bosideng International Holdings Ltd,Apparel & Accessories,1561684515,0.041620882,968977686.7,0.02582449,0.1444,3.64E+19,2291297579,0.039709668
093050.KS_2021,2021,374535104.9,0,0,100,16.67213426,0.44,0.02532,0.552149,093050.KS,LF Corp,Apparel & Accessories,206799183.6,0.013980413,9483228.856,0.000641102,0.1936,1.40E+17,164795446.2,0.039630131
ASIA.KL_2023,2023,25489973.47,0,0,100,11.88357908,0.43,0.11043,0.1608097,ASIA.KL,Asia Brands Bhd,Apparel & Accessories,4099034.987,0.017758215,2814857.77,0.012194785,0.1849,6.49739E+14,10960688.59,0.039555726
020000.KS_2022,2022,495645419.4,0,0,100,37.35495092,0.43,0.09709,0.016587,020000.KS,Handsome Corp,Apparel & Accessories,8221270.572,0.001610432,48122213.77,0.009426468,0.1849,2.46E+17,213127530.3,0.039406029
3998.HK_2022,2022,4836628027,0,0,100,58.80350754,0.38,0.1773,0.2805939,3998.HK,Bosideng International Holdings Ltd,Apparel & Accessories,1357128321,0.049749298,857534149.2,0.03143529,0.1444,2.34E+19,1837918650,0.039176849
2020.HK_2017,2017,10154398189,0,0,100,48.09787045,0.33,0.263,0.1594522,2020.HK,ANTA Sports Products Ltd,Apparel & Accessories,1619141131,0.041935929,2670606724,0.069169,0.1089,1.03E+20,3350951402,0.039145494
3591.T_2020,2020,1073438920,0,0,100,52.46929912,0.44,0.016,0.0164671,3591.T,Wacoal Holdings Corp,Apparel & Accessories,17676426.04,0.000263474,17175022.72,0.000256,0.1936,1.15E+18,472313124.8,0.039053817
3998.HK_2023,2023,4442069799,0,0,100,58.99031036,0.38,0.1824,0.2509701,3998.HK,Bosideng International Holdings Ltd,Apparel & Accessories,1114826702,0.045776946,810233531.3,0.03326976,0.1444,1.97E+19,1687986524,0.038992666
8016.T_2023,2023,487947875.3,0,0,100,32.96286276,0.43,0.043,0.3766883,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,183804255.6,0.016197597,20981758.64,0.001849,0.1849,2.38E+17,209817586.4,0.038696713
3998.HK_2019,2019,3491418333,0,0,100,41.58691655,0.4,0.10067,0.1610187,3998.HK,Bosideng International Holdings Ltd,Apparel & Accessories,562183641.1,0.016209753,351481083.6,0.010134449,0.16,1.22E+19,1396567333,0.038666386
020000.KS_2024,2024,225101642.6,0,0,100,42.49234614,0.43,0.06137,0.037962,020000.KS,Handsome Corp,Apparel & Accessories,8545308.556,0.002329728,13814487.81,0.003766277,0.1849,5.07E+16,96793706.32,0.038349658
SUNTK.IS_2022,2022,400691567.7,0,0,100,82.19082263,0.33,0.6062,1.1483983,SUNTK.IS,Sun Tekstil Sanayi Ve Ticaret AS,Apparel & Accessories,460153515.2,0.696159049,242899228.3,0.36747844,0.1089,1.61E+17,132228217.3,0.038081429
REXP.NS_2024,2024,768764587.3,0,0,100,18.82464159,0.43,0.0224,0.0429577,REXP.NS,Rajesh Exports Ltd,Apparel & Accessories,33024358.51,0.000962252,17220326.76,0.00050176,0.1849,5.91E+17,330568772.5,0.037868856
3389.HK_2020,2020,157591082.1,0,0,100,30.80009791,0.43,0.02432,0.1030383,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,16237917.19,0.002505891,3832615.117,0.000591462,0.1849,2.48E+16,67764165.3,0.037522047
002563.SZ_2021,2021,2883959367,0,0,100,35.72944083,0.4,0.0698,0.1728744,002563.SZ,Zhejiang Semir Garment Co Ltd,Apparel & Accessories,498562745.2,0.012066633,201300363.8,0.00487204,0.16,8.32E+18,1153583747,0.037438862
7762.T_2024,2024,1407753172,1,0,61.36363636,50.44391666,0.4,0.097,0.2785339,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,392106981.2,0.027017788,136552057.7,0.009409,0.16,1.98E+18,563101268.8,0.037094533
3818.HK_2023,2023,194714195.4,0,0,100,54.94971169,0.43,0.01209,0.0059552,3818.HK,China Dongxiang (Group) Co Ltd,Apparel & Accessories,1159561.976,7.20E-05,2354094.622,0.000146168,0.1849,3.79E+16,83727104.02,0.037085957
SABINA.BK_2024,2024,198429692.1,0,0,100,51.79818404,0.38,0.24769,0.2407414,SABINA.BK,Sabina PCL,Apparel & Accessories,47770241.88,0.059629237,49149050.44,0.061350336,0.1444,3.94E+16,75403283,0.037049082
3389.HK_2017,2017,187440889.6,0,0,100,29.51416694,0.38,0.183,0.688694,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,129089416,0.126031002,34301682.8,0.033489,0.1444,3.51E+16,71227538.05,0.036462782
2020.HK_2016,2016,7106350536,0,0,100,52.13059915,0.33,0.249,0.1666287,2020.HK,ANTA Sports Products Ltd,Apparel & Accessories,1184121952,0.041490546,1769481283,0.062001,0.1089,5.05E+19,2345095677,0.036418191
600398.SS_2018,2018,4845399986,0,0,100,18.14120495,0.33,0.3251,0.323517,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1567569267,0.105175377,1575239535,0.10569001,0.1089,2.35E+19,1598981995,0.036261624
BCU.MI_2020,2020,2418115910,0,0,100,52.42144612,0.36,0.1805,1.8683399,BCU.MI,Brunello Cucinelli SpA,Apparel & Accessories,4517862437,0.337235352,436469921.8,0.03258025,0.1296,5.85E+18,870521727.6,0.03625244
VELD.BR_2024,2024,383381939,0,0,100,60.43613663,0.38,0.2014,0.0580219,VELD.BR,Van de Velde NV,Apparel & Accessories,22244548.53,0.011685611,77213122.51,0.04056196,0.1444,1.47E+17,145685136.8,0.036022435
020000.KS_2021,2021,651089171,0,0,100,28.50304989,0.4,0.07851,0.0417753,020000.KS,Handsome Corp,Apparel & Accessories,27199445.45,0.003279779,51117010.82,0.00616382,0.16,4.24E+17,260435668.4,0.035797435
002867.SZ_2021,2021,2699158220,0,0,100,20.02544539,0.36,0.2013,0.0341274,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Apparel & Accessories,92115252.24,0.006869846,543340549.7,0.04052169,0.1296,7.29E+18,971696959.2,0.035604063
3389.HK_2021,2021,143582563.1,0,0,100,34.09223132,0.43,-0.05504,0.0184847,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,2654080.604,-0.001017398,-7902784.273,0.003029402,0.1849,2.06E+16,61740502.13,0.035444404
002867.SZ_2024,2024,2107161886,0,0,100,38.951004,0.36,0.2109,0.1115529,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Apparel & Accessories,235060019.2,0.023526507,444400441.8,0.04447881,0.1296,4.44E+18,758578279,0.035399052
9910.TW_2018,2018,3353522003,0,0,100,38.35220498,0.15,0.32635,0.233937,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,784512876.8,0.07634534,1094421906,0.106504323,0.0225,1.12E+19,503028300.5,0.035193644
3818.HK_2024,2024,256237794.7,0,0,100,50.752408,0.43,-0.06823,0.0042868,3818.HK,China Dongxiang (Group) Co Ltd,Apparel & Accessories,1098440.178,-0.000292488,-17483104.73,0.004655333,0.1849,6.57E+16,110182251.7,0.035181443
600398.SS_2019,2019,4349679313,0,0,100,19.33241337,0.33,0.287,0.4584241,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1993997824,0.131567717,1248357963,0.082369,0.1089,1.89E+19,1435394173,0.035152292
BCU.MI_2019,2019,2146080000,0,0,100,55.56222823,0.36,0.1865,0.2778462,BCU.MI,Brunello Cucinelli SpA,Apparel & Accessories,596280172.9,0.051818316,400243920,0.03478225,0.1296,4.61E+18,772588800,0.035063001
PUMG.DE_2021,2021,16213648800,0,0,100,82.80774038,0.17,0.04389,0.6841658,PUMG.DE,Puma SE,Footwear,11092824002,0.030028037,711617045.8,0.001926332,0.0289,2.63E+20,2756320296,0.035016314
600177.SS_2024,2024,5445106318,0,0,100,51.09636212,0.36,0.089,0.6569895,600177.SS,Youngor Fashion Co Ltd,Apparel & Accessories,3577377677,0.058472066,484614462.3,0.007921,0.1296,2.96E+19,1960238274,0.034968163
002867.SZ_2023,2023,2123830525,0,0,100,20.6973572,0.36,0.1844,0.1131479,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Apparel & Accessories,240306963.9,0.020864473,391634348.8,0.03400336,0.1296,4.51E+18,764578989,0.034874336
9910.TW_2017,2017,2543544731,0,0,100,34.44543111,0.15,0.33059,0.1815185,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,461700424.3,0.060008201,840870452.6,0.109289748,0.0225,6.47E+18,381531709.7,0.034844626
383220.KS_2024,2024,1360369217,0,0,100,55.83762253,0.33,0.386,0.1968194,383220.KS,F&F Co Ltd,Apparel & Accessories,267747053.1,0.075972288,525102517.8,0.148996,0.1089,1.85E+18,448921841.6,0.034739588
MONNA.MI_2022,2022,15185270,0,0,100,40.91530584,0.43,-0.1212,0.5077907,MONNA.MI,Monnalisa SpA,Apparel & Accessories,7710938.883,-0.061544233,-1840454.724,0.01468944,0.1849,2.30592E+14,6529666.1,0.03464277
1476.TW_2022,2022,4154451236,0,0,100,70.84857457,0.33,0.25539,0.1211048,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,503123986,0.030928955,1061005301,0.065224052,0.1089,1.73E+19,1370968908,0.034416156
POHK.KL_2023,2023,70072921.26,0,0,100,19.26688869,0.38,0.1144,0.2322563,POHK.KL,Poh Kong Holdings Bhd,Apparel & Accessories,16274877.42,0.026570121,8016342.192,0.01308736,0.1444,4.91021E+15,26627710.08,0.034309
600398.SS_2020,2020,3479966743,0,0,100,18.34712347,0.33,0.2444,0.3476556,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1209829926,0.084967029,850503872,0.05973136,0.1089,1.21E+19,1148389025,0.03377744
020000.KS_2020,2020,557166167.5,0,0,100,27.31892535,0.38,0.08374,0.0230228,020000.KS,Handsome Corp,Apparel & Accessories,12827525.24,0.001927929,46657094.87,0.007012388,0.1444,3.10E+17,211723143.7,0.033702674
POHK.KL_2022,2022,71022189.05,0,0,100,20.42149464,0.38,0.082644,0.1999102,POHK.KL,Poh Kong Holdings Bhd,Apparel & Accessories,14198060.02,0.016521379,5869557.792,0.006830031,0.1444,5.04415E+15,26988431.84,0.033613713
3591.T_2018,2018,1593808052,0,0,100,47.14610479,0.38,0.042,0.0307035,3591.T,Wacoal Holdings Corp,Apparel & Accessories,48935485.52,0.001289547,66939938.18,0.001764,0.1444,2.54E+18,605647059.8,0.033541474
3389.HK_2019,2019,176199610.6,0,0,100,31.17201851,0.38,0.08707,0.0323206,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,5694877.134,0.002814155,15341700.09,0.007581185,0.1444,3.10E+16,66955852.03,0.033515744
1476.TW_2024,2024,4114402836,0,0,100,71.41888026,0.33,0.2037,0.0489389,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,201354349,0.009968854,838103857.7,0.04149369,0.1089,1.69E+19,1357752936,0.03334829
3591.T_2021,2021,1074840910,0,0,100,53.42421588,0.38,0.036,0.1930554,3591.T,Wacoal Holdings Corp,Apparel & Accessories,207503841.8,0.006949994,38694272.76,0.001296,0.1444,1.16E+18,408439545.8,0.033262821
3389.HK_2018,2018,181691298.1,0,0,100,33.70301816,0.38,0.07243,0.0246115,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,4471695.383,0.001782611,13159900.72,0.005246105,0.1444,3.30E+16,69042693.28,0.033207098
1476.TW_2023,2023,4553813177,0,0,100,69.10135085,0.31,0.29339,0.10481,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,477285159.1,0.030750206,1336043248,0.086077692,0.0961,2.07E+19,1411682085,0.033175186
601718.SS_2023,2023,1592248233,0,0,100,35.74818011,0.38,0.01306,0.211391,601718.SS,Jihua Group Corp Ltd,Apparel & Accessories,336586946.2,0.002760766,20794761.92,0.000170564,0.1444,2.54E+18,605054328.5,0.033101869
3591.T_2022,2022,1090363768,0,0,100,52.25981267,0.38,0.023,0.1145662,3591.T,Wacoal Holdings Corp,Apparel & Accessories,124918833.5,0.002635023,25078366.66,0.000529,0.1444,1.19E+18,414338231.8,0.032893468
3818.HK_2022,2022,218376909.8,0,0,100,58.03074212,0.43,-0.1673,0.0248971,3818.HK,China Dongxiang (Group) Co Ltd,Apparel & Accessories,5436951.761,-0.004165285,-36534457.01,0.02798929,0.1849,4.77E+16,93902071.21,0.032768329
PUMG.DE_2019,2019,10308864144,0,0,100,79.31960214,0.14,0.1126,0.0184067,PUMG.DE,Puma SE,Footwear,189752169.6,0.002072594,1160778103,0.01267876,0.0196,1.06E+20,1443240980,0.032702991
600612.SS_2023,2023,3437548161,0,0,100,13.23684528,0.33,0.176,0.996998,600612.SS,Lao Feng Xiang Co Ltd,Apparel & Accessories,3427228641,0.175471648,605008476.3,0.030976,0.1089,1.18E+19,1134390893,0.032633134
PUMG.DE_2020,2020,13918097779,0,0,100,78.66414098,0.13,0.1467,0.4787273,PUMG.DE,Puma SE,Footwear,6662973371,0.070229295,2041784944,0.02152089,0.0169,1.94E+20,1809352711,0.032367191
3591.T_2023,2023,1312687264,0,0,100,52.61511515,0.38,-0.008,0.0956287,3591.T,Wacoal Holdings Corp,Apparel & Accessories,125530576.6,-0.00076503,-10501498.11,6.40E-05,0.1444,1.72E+18,498821160.3,0.032335511
3998.HK_2018,2018,1760227327,0,0,100,43.01345156,0.36,0.06558,0.2390355,3998.HK,Bosideng International Holdings Ltd,Apparel & Accessories,420756819.2,0.015675948,115435708.1,0.004300736,0.1296,3.10E+18,633681837.7,0.032304087
600398.SS_2022,2022,3101559694,0,0,100,32.66832845,0.33,0.1737,0.3746262,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1161925522,0.065072571,538740918.8,0.03017169,0.1089,9.62E+18,1023514699,0.032205389
1929.HK_2020,2020,10297976085,0,0,100,52.95993515,0.32,0.083,0.9080131,1929.HK,Chow Tai Fook Jewellery Group Ltd,Apparel & Accessories,9350697189,0.075365087,854732015.1,0.006889,0.1024,1.06E+20,3295352347,0.031972148
3998.HK_2020,2020,4502138643,1,0,66.66666667,44.29332038,0.33,0.11964,0.3100033,3998.HK,Bosideng International Holdings Ltd,Apparel & Accessories,1395677836,0.037088795,538635867.2,0.01431373,0.1089,2.03E+19,1485705752,0.031877589
FIGS.N_2022,2022,1043659286,1,1,2.941176471,22.18229609,0.33,0.228,0.0101803,FIGS.N,Figs Inc,Apparel & Accessories,10624764.63,0.002321108,237954317.2,0.051984,0.1089,1.09E+18,344407564.4,0.031667243
600398.SS_2024,2024,4766548671,0,0,100,25.52242885,0.31,0.19262,0.3398635,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1619975914,0.065464507,918132605,0.037102464,0.0961,2.27E+19,1477630088,0.031353501
002563.SZ_2022,2022,1912508715,0,0,100,41.46287492,0.33,0.1294,0.3086195,002563.SZ,Zhejiang Semir Garment Co Ltd,Apparel & Accessories,590237483.4,0.039935363,247478627.7,0.01674436,0.1089,3.66E+18,631127876,0.030683614
ASIA.KL_2025,2025,25639460.47,0,0,100,15.95822492,0.33,0.1444,0.1975705,ASIA.KL,Asia Brands Bhd,Apparel & Accessories,5065601.025,0.02852918,3702338.092,0.02085136,0.1089,6.57382E+14,8461021.955,0.029817925
600177.SS_2018,2018,3274976775,0,0,100,20.71208305,0.33,0.0164,1.3058014,600177.SS,Youngor Fashion Co Ltd,Apparel & Accessories,4276469258,0.021415143,53709619.11,0.00026896,0.1089,1.07E+19,1080742336,0.029637821
7762.T_2017,2017,1960153233,0,0,100,36.90275166,0.33,0.071,0.2196658,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,430578628,0.015596272,139170879.5,0.005041,0.1089,3.84E+18,646850566.9,0.029535605
SFER.MI_2020,2020,2677009400,0,0,100,73.55160187,0.31,0.11519,0.9224771,SFER.MI,Salvatore Ferragamo SpA,Apparel & Accessories,2469479868,0.106260137,308364712.8,0.013268736,0.0961,7.17E+18,829872914,0.029196002
3591.T_2017,2017,1888240882,0,0,100,47.96210875,0.33,0.055,0.0342005,3591.T,Wacoal Holdings Corp,Apparel & Accessories,64578782.28,0.001881028,103853248.5,0.003025,0.1089,3.57E+18,623119491.1,0.029037678
600177.SS_2023,2023,3870586225,0,0,100,46.68272001,0.3,0.1407,0.6963572,600177.SS,Youngor Fashion Co Ltd,Apparel & Accessories,2695310586,0.097977458,544591481.9,0.01979649,0.09,1.50E+19,1161175868,0.028979531
MUL.L_2022,2022,156189035.9,0,0,100,24.11746099,0.25,0.4577,1.8188417,MUL.L,Mulberry Group PLC,Apparel & Accessories,284083131.6,0.832483846,71487721.73,0.20948929,0.0625,2.44E+16,39047258.98,0.028427475
1476.TW_2021,2021,5515390175,0,0,100,76.81977044,0.27,0.22818,0.1044937,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,576323526.3,0.023843372,1258501730,0.052066112,0.0729,3.04E+19,1489155347,0.028346794
601718.SS_2024,2024,1650421897,0,0,100,49.35279545,0.33,0.0107,0.1920357,601718.SS,Jihua Group Corp Ltd,Apparel & Accessories,316939924.3,0.002054782,17659514.3,0.00011449,0.1089,2.72E+18,544639226,0.028215811
601718.SS_2019,2019,1834491939,0,0,100,25.12690662,0.33,-0.0037,0.3982599,601718.SS,Jihua Group Corp Ltd,Apparel & Accessories,730604576.2,-0.001473562,-6787620.174,1.37E-05,0.1089,3.37E+18,605382339.9,0.028210721
3002.T_2024,2024,578522792.7,0,0,100,55.4642995,0.33,0.044,0.0767347,3002.T,Gunze Ltd,Apparel & Accessories,44392772.94,0.003376327,25455002.88,0.001936,0.1089,3.35E+17,190912521.6,0.028182574
3002.T_2023,2023,555443557.8,0,0,100,47.66030499,0.33,0.039,0.1334257,3002.T,Gunze Ltd,Apparel & Accessories,74110445.51,0.005203602,21662298.75,0.001521,0.1089,3.09E+17,183296374.1,0.028149448
SFER.MI_2018,2018,2979987450,0,0,100,57.49018607,0.29,0.1674,0.1086847,SFER.MI,Salvatore Ferragamo SpA,Apparel & Accessories,323879042,0.018193819,498849899.1,0.02802276,0.0841,8.88E+18,864196360.5,0.02791922
3002.T_2022,2022,550182342.3,0,0,100,52.84779824,0.33,0.026,0.0988152,3002.T,Gunze Ltd,Apparel & Accessories,54366378.19,0.002569195,14304740.9,0.000676,0.1089,3.03E+17,181560173,0.027869039
3002.T_2021,2021,598284519.6,0,0,100,41.28099216,0.33,0.01947,0.155976,3002.T,Gunze Ltd,Apparel & Accessories,93318026.23,0.003036853,11648599.6,0.000379081,0.1089,3.58E+17,197433891.5,0.027843364
1476.TW_2019,2019,3297837634,0,0,100,71.77286179,0.27,0.25868,0.0962717,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,317488435.3,0.024903563,853084639.2,0.066915342,0.0729,1.09E+19,890416161.2,0.027681155
1476.TW_2020,2020,3380779394,0,0,100,77.53599689,0.27,0.2453,0.0915806,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,309613805.4,0.022464721,829305185.3,0.06017209,0.0729,1.14E+19,912810436.4,0.027512223
1476.TW_2017,2017,2293937101,0,0,100,21.9871938,0.27,0.27238,0.1064702,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,244235941.9,0.029000353,624822587.6,0.074190864,0.0729,5.26E+18,619363017.3,0.027367371
7762.T_2022,2022,1242507549,0,0,100,54.76737413,0.3,0.1113,0.2817244,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,350044693.7,0.031355926,138291090.2,0.01238769,0.09,1.54E+18,372752264.7,0.027187972
7762.T_2023,2023,1328977819,0,0,100,52.21666363,0.3,0.10198,0.3048351,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,405119086.4,0.031087083,135529158,0.01039992,0.09,1.77E+18,398693345.7,0.027091299
8016.T_2022,2022,348899567.8,0,0,100,34.27354943,0.29,0.139,0.5134163,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,179130725.2,0.071364866,48497039.92,0.019321,0.0841,1.22E+17,101180874.7,0.026626744
